date,state,district,pincode,age_0_5,age_5_17,age_18_greater
05-11-2025,Uttarakhand,Almora,263653,1,0,0
05-11-2025,Uttarakhand,Almora,263663,1,0,0
03-11-2025,Uttarakhand,Almora,263601,4,0,0
03-11-2025,Uttarakhand,Almora,263626,2,0,0
03-11-2025,Uttarakhand,Almora,263645,0,1,0
03-11-2025,Uttarakhand,Almora,263646,1,0,0
03-11-2025,Uttarakhand,Almora,263680,1,0,0
07-11-2025,Uttarakhand,Almora,263625,2,0,0
07-11-2025,Uttarakhand,Almora,263678,1,0,0
06-11-2025,Uttarakhand,Almora,263623,2,0,0
10-11-2025,Uttarakhand,Almora,263601,10,1,0
10-11-2025,Uttarakhand,Almora,263622,1,1,0
10-11-2025,Uttarakhand,Almora,263652,2,0,0
10-11-2025,Uttarakhand,Almora,263655,1,0,0
10-11-2025,Uttarakhand,Almora,263656,1,0,0
10-11-2025,Uttarakhand,Almora,263678,1,0,0
09-11-2025,Uttarakhand,Almora,263636,1,0,0
09-11-2025,Uttarakhand,Almora,263638,1,0,0
09-11-2025,Uttarakhand,Almora,263646,3,0,0
09-11-2025,Uttarakhand,Almora,263659,1,0,0
13-11-2025,Uttarakhand,Almora,244715,1,0,0
13-11-2025,Uttarakhand,Almora,263645,2,0,0
13-11-2025,Uttarakhand,Almora,263656,0,0,1
14-11-2025,Uttarakhand,Almora,263656,2,0,0
19-11-2025,Uttarakhand,Almora,263624,2,0,0
19-11-2025,Uttarakhand,Almora,263645,2,0,0
19-11-2025,Uttarakhand,Almora,263667,1,0,0
18-11-2025,Uttarakhand,Almora,263623,2,0,0
18-11-2025,Uttarakhand,Almora,263624,1,0,0
18-11-2025,Uttarakhand,Almora,263626,2,0,0
18-11-2025,Uttarakhand,Almora,263638,0,1,0
21-12-2025,Uttarakhand,Almora,263601,2,0,0
21-12-2025,Uttarakhand,Almora,263624,1,0,0
21-12-2025,Uttarakhand,Almora,263645,1,0,0
21-12-2025,Uttarakhand,Almora,263678,1,0,0
23-12-2025,Uttarakhand,Almora,263624,1,0,0
23-12-2025,Uttarakhand,Almora,263658,1,0,0
22-12-2025,Uttarakhand,Almora,244715,1,0,0
22-12-2025,Uttarakhand,Almora,263623,3,0,0
22-12-2025,Uttarakhand,Almora,263656,2,0,0
22-12-2025,Uttarakhand,Almora,263667,4,0,0
24-12-2025,Uttarakhand,Almora,263623,4,0,0
24-12-2025,Uttarakhand,Almora,263653,2,0,0
24-12-2025,Uttarakhand,Almora,263655,0,1,0
26-12-2025,Uttarakhand,Almora,263659,1,0,0
26-12-2025,Uttarakhand,Almora,263663,5,0,0
25-12-2025,Uttarakhand,Almora,263624,1,0,0
25-12-2025,Uttarakhand,Almora,263625,1,0,0
25-12-2025,Uttarakhand,Almora,263652,1,0,0
27-12-2025,Uttarakhand,Almora,263621,1,0,0
27-12-2025,Uttarakhand,Almora,263637,2,0,0
27-12-2025,Uttarakhand,Almora,263651,1,0,0
27-12-2025,Uttarakhand,Almora,263663,2,0,0
29-12-2025,Uttarakhand,Almora,263621,1,0,0
29-12-2025,Uttarakhand,Almora,263636,1,0,0
29-12-2025,Uttarakhand,Almora,263645,1,1,0
28-12-2025,Uttarakhand,Almora,263601,2,0,0
28-12-2025,Uttarakhand,Almora,263624,1,0,0
28-12-2025,Uttarakhand,Almora,263626,3,0,0
28-12-2025,Uttarakhand,Almora,263653,1,0,0
01-01-2026,Uttarakhand,Almora,263622,1,0,0
01-01-2026,Uttarakhand,Almora,263637,2,0,0
01-01-2026,Uttarakhand,Almora,263638,1,0,0
01-01-2026,Uttarakhand,Almora,263646,2,2,0
01-01-2026,Uttarakhand,Almora,263661,1,0,0
31-12-2025,Uttarakhand,Almora,263622,2,3,0
31-12-2025,Uttarakhand,Almora,263676,3,0,0
02-01-2026,Uttarakhand,Almora,263624,2,0,0
02-01-2026,Uttarakhand,Almora,263652,1,0,0
09-06-2025,Uttarakhand,Almora,244715,1,0,0
10-06-2025,Uttarakhand,Almora,263665,1,0,0
12-06-2025,Uttarakhand,Almora,263623,1,1,0
12-06-2025,Uttarakhand,Almora,263680,1,0,0
15-06-2025,Uttarakhand,Almora,263658,1,0,0
14-06-2025,Uttarakhand,Almora,244715,1,0,0
14-06-2025,Uttarakhand,Almora,263661,1,0,0
16-06-2025,Uttarakhand,Almora,263655,1,0,0
16-06-2025,Uttarakhand,Almora,263656,2,0,0
16-06-2025,Uttarakhand,Almora,263667,1,0,0
17-06-2025,Uttarakhand,Almora,263624,3,0,0
17-06-2025,Uttarakhand,Almora,263639,0,1,0
18-06-2025,Uttarakhand,Almora,263643,1,0,0
18-06-2025,Uttarakhand,Almora,263645,0,1,0
18-06-2025,Uttarakhand,Almora,263663,2,0,0
19-06-2025,Uttarakhand,Almora,263645,6,0,0
19-06-2025,Uttarakhand,Almora,263656,4,0,0
19-06-2025,Uttarakhand,Almora,263658,1,0,0
03-09-2025,Uttarakhand,Almora,263636,1,0,0
03-09-2025,Uttarakhand,Almora,263652,1,0,0
03-09-2025,Uttarakhand,Almora,263656,1,0,0
02-09-2025,Uttarakhand,Almora,263645,2,0,0
02-09-2025,Uttarakhand,Almora,263652,1,0,0
02-09-2025,Uttarakhand,Almora,263653,0,1,0
02-09-2025,Uttarakhand,Almora,263676,1,0,0
06-09-2025,Uttarakhand,Almora,263623,1,0,0
06-09-2025,Uttarakhand,Almora,263636,1,0,0
06-09-2025,Uttarakhand,Almora,263653,1,0,0
06-09-2025,Uttarakhand,Almora,263656,2,0,0
06-09-2025,Uttarakhand,Almora,263659,2,0,0
04-09-2025,Uttarakhand,Almora,263601,2,1,0
04-09-2025,Uttarakhand,Almora,263645,1,0,0
04-09-2025,Uttarakhand,Almora,263652,1,1,0
09-09-2025,Uttarakhand,Almora,263621,3,0,0
09-09-2025,Uttarakhand,Almora,263651,1,0,0
09-09-2025,Uttarakhand,Almora,263653,1,0,0
09-09-2025,Uttarakhand,Almora,263659,1,0,0
08-09-2025,Uttarakhand,Almora,263622,2,0,0
08-09-2025,Uttarakhand,Almora,263626,1,0,0
08-09-2025,Uttarakhand,Almora,263628,1,0,0
08-09-2025,Uttarakhand,Almora,263639,1,0,0
10-09-2025,Uttarakhand,Almora,263637,1,0,0
10-09-2025,Uttarakhand,Almora,263653,3,0,0
10-09-2025,Uttarakhand,Almora,263676,1,0,0
11-09-2025,Uttarakhand,Almora,263623,1,0,0
11-09-2025,Uttarakhand,Almora,263656,1,0,0
12-09-2025,Uttarakhand,Almora,244715,1,0,0
15-09-2025,Uttarakhand,Almora,263653,0,1,0
16-09-2025,Uttarakhand,Almora,263646,1,0,0
16-09-2025,Uttarakhand,Almora,263653,1,0,0
17-09-2025,Uttarakhand,Almora,263626,1,0,0
17-09-2025,Uttarakhand,Almora,263645,1,0,0
17-09-2025,Uttarakhand,Almora,263652,1,0,0
18-09-2025,Uttarakhand,Almora,263629,1,0,0
18-09-2025,Uttarakhand,Almora,263661,0,1,0
19-09-2025,Uttarakhand,Almora,263601,5,1,2
20-09-2025,Uttarakhand,Almora,263601,0,0,1
20-09-2025,Uttarakhand,Almora,263625,1,0,0
20-09-2025,Uttarakhand,Almora,263680,1,0,0
22-09-2025,Uttarakhand,Almora,263645,1,0,0
22-09-2025,Uttarakhand,Almora,263646,1,0,0
22-09-2025,Uttarakhand,Almora,263665,1,0,0
22-09-2025,Uttarakhand,Almora,263667,1,0,0
25-09-2025,Uttarakhand,Almora,263646,1,0,0
24-09-2025,Uttarakhand,Almora,263625,1,1,0
24-09-2025,Uttarakhand,Almora,263653,1,0,0
26-09-2025,Uttarakhand,Almora,263622,2,0,0
26-09-2025,Uttarakhand,Almora,263625,2,0,0
26-09-2025,Uttarakhand,Almora,263639,1,0,0
26-10-2025,Uttarakhand,Almora,263601,2,1,0
15-10-2025,Uttarakhand,Almora,263622,2,0,0
15-10-2025,Uttarakhand,Almora,263636,1,0,0
15-10-2025,Uttarakhand,Almora,263639,1,0,0
13-10-2025,Uttarakhand,Almora,263645,1,1,0
13-10-2025,Uttarakhand,Almora,263653,3,0,0
17-10-2025,Uttarakhand,Almora,263628,1,1,0
17-10-2025,Uttarakhand,Almora,263638,0,1,0
17-10-2025,Uttarakhand,Almora,263676,2,0,0
19-10-2025,Uttarakhand,Almora,263621,1,1,0
19-10-2025,Uttarakhand,Almora,263661,1,0,0
18-10-2025,Uttarakhand,Almora,263636,1,0,0
18-10-2025,Uttarakhand,Almora,263643,1,0,0
24-10-2025,Uttarakhand,Almora,263638,1,0,0
24-10-2025,Uttarakhand,Almora,263656,1,0,0
24-10-2025,Uttarakhand,Almora,263667,1,0,0
25-10-2025,Uttarakhand,Almora,263653,2,0,0
27-10-2025,Uttarakhand,Almora,263653,2,0,0
28-10-2025,Uttarakhand,Almora,263601,2,0,0
28-10-2025,Uttarakhand,Almora,263636,1,0,0
28-10-2025,Uttarakhand,Almora,263645,1,0,0
29-10-2025,Uttarakhand,Almora,263622,1,0,0
29-10-2025,Uttarakhand,Almora,263658,0,1,0
31-10-2025,Uttarakhand,Almora,263621,1,0,0
31-10-2025,Uttarakhand,Almora,263663,1,0,0
30-10-2025,Uttarakhand,Almora,263628,1,0,0
30-10-2025,Uttarakhand,Almora,263636,2,0,0
30-10-2025,Uttarakhand,Almora,263646,1,0,0
30-10-2025,Uttarakhand,Almora,263656,2,1,0
30-10-2025,Uttarakhand,Almora,263661,2,0,0
01-11-2025,Uttarakhand,Almora,263625,1,0,0
02-11-2025,Uttarakhand,Almora,263655,2,0,0
02-11-2025,Uttarakhand,Almora,263659,5,0,0
02-11-2025,Uttarakhand,Almora,263676,1,0,0
11-11-2025,Uttarakhand,Almora,263601,2,0,0
11-11-2025,Uttarakhand,Almora,263621,1,0,0
11-11-2025,Uttarakhand,Almora,263623,1,0,0
11-11-2025,Uttarakhand,Almora,263624,1,0,0
11-11-2025,Uttarakhand,Almora,263659,2,0,0
10-11-2025,Uttarakhand,Almora,263623,2,0,1
10-11-2025,Uttarakhand,Almora,263646,1,0,0
12-11-2025,Uttarakhand,Almora,263622,1,0,0
12-11-2025,Uttarakhand,Almora,263625,1,1,0
12-11-2025,Uttarakhand,Almora,263658,1,0,0
15-11-2025,Uttarakhand,Almora,263622,7,0,0
15-11-2025,Uttarakhand,Almora,263625,3,0,0
15-11-2025,Uttarakhand,Almora,263637,2,0,0
15-11-2025,Uttarakhand,Almora,263659,3,0,0
15-11-2025,Uttarakhand,Almora,263667,1,0,0
16-11-2025,Uttarakhand,Almora,244715,0,1,0
16-11-2025,Uttarakhand,Almora,263601,6,0,0
16-11-2025,Uttarakhand,Almora,263653,2,0,0
16-11-2025,Uttarakhand,Almora,263655,1,0,0
19-11-2025,Uttarakhand,Almora,263625,1,0,0
19-11-2025,Uttarakhand,Almora,263653,2,0,0
19-11-2025,Uttarakhand,Almora,263658,1,0,0
19-11-2025,Uttarakhand,Almora,263659,3,0,0
19-11-2025,Uttarakhand,Almora,263665,1,0,0
25-11-2025,Uttarakhand,Almora,263625,0,1,0
25-11-2025,Uttarakhand,Almora,263663,1,0,0
05-11-2025,Uttarakhand,Almora,263652,1,0,0
05-11-2025,Uttarakhand,Almora,263655,1,0,0
05-11-2025,Uttarakhand,Almora,263678,1,0,0
03-11-2025,Uttarakhand,Almora,263623,1,0,0
03-11-2025,Uttarakhand,Almora,263667,1,0,0
07-11-2025,Uttarakhand,Almora,263652,1,0,0
07-11-2025,Uttarakhand,Almora,263659,1,0,0
06-11-2025,Uttarakhand,Almora,263645,1,0,0
06-11-2025,Uttarakhand,Almora,263656,1,0,0
06-11-2025,Uttarakhand,Almora,263658,1,0,0
09-11-2025,Uttarakhand,Almora,263626,1,0,0
08-11-2025,Uttarakhand,Almora,263624,1,0,0
08-11-2025,Uttarakhand,Almora,263653,1,0,0
08-11-2025,Uttarakhand,Almora,263667,1,0,0
13-11-2025,Uttarakhand,Almora,263601,2,0,0
13-11-2025,Uttarakhand,Almora,263636,0,1,0
13-11-2025,Uttarakhand,Almora,263667,1,0,0
14-11-2025,Uttarakhand,Almora,263601,3,0,0
14-11-2025,Uttarakhand,Almora,263645,1,0,0
18-11-2025,Uttarakhand,Almora,244715,1,0,0
18-11-2025,Uttarakhand,Almora,263625,1,0,0
18-11-2025,Uttarakhand,Almora,263629,1,0,0
17-11-2025,Uttarakhand,Almora,263622,1,0,0
17-11-2025,Uttarakhand,Almora,263625,2,0,0
17-11-2025,Uttarakhand,Almora,263653,1,0,0
17-11-2025,Uttarakhand,Almora,263667,1,0,0
21-12-2025,Uttarakhand,Almora,263623,2,0,0
15-12-2025,Uttarakhand,Almora,263664,1,0,0
23-12-2025,Uttarakhand,Almora,263623,3,0,0
23-12-2025,Uttarakhand,Almora,263655,1,0,0
23-12-2025,Uttarakhand,Almora,263676,2,0,0
22-12-2025,Uttarakhand,Almora,263622,4,0,0
22-12-2025,Uttarakhand,Almora,263628,1,0,0
22-12-2025,Uttarakhand,Almora,263645,2,0,0
22-12-2025,Uttarakhand,Almora,263652,1,0,0
25-12-2025,Uttarakhand,Almora,263601,1,0,0
25-12-2025,Uttarakhand,Almora,263636,1,0,0
25-12-2025,Uttarakhand,Almora,263653,2,0,0
24-12-2025,Uttarakhand,Almora,263601,1,0,0
24-12-2025,Uttarakhand,Almora,263622,1,1,0
26-12-2025,Uttarakhand,Almora,263626,2,0,0
26-12-2025,Uttarakhand,Almora,263629,1,0,0
26-12-2025,Uttarakhand,Almora,263638,1,0,0
26-12-2025,Uttarakhand,Almora,263645,8,0,0
27-12-2025,Uttarakhand,Almora,263645,1,0,0
28-12-2025,Uttarakhand,Almora,263645,2,0,0
29-12-2025,Uttarakhand,Almora,263651,1,0,0
31-12-2025,Uttarakhand,Almora,263623,3,1,0
31-12-2025,Uttarakhand,Almora,263625,3,1,0
31-12-2025,Uttarakhand,Almora,263663,1,1,0
02-01-2026,Uttarakhand,Almora,263601,10,0,0
02-01-2026,Uttarakhand,Almora,263623,1,0,0
02-01-2026,Uttarakhand,Almora,263626,2,0,0
02-01-2026,Uttarakhand,Almora,263646,2,0,0
02-01-2026,Uttarakhand,Almora,263676,1,0,0
01-01-2026,Uttarakhand,Almora,263601,8,1,0
01-01-2026,Uttarakhand,Almora,263667,1,0,0
03-01-2026,Uttarakhand,Almora,263663,1,0,0
09-06-2025,Uttarakhand,Almora,263624,1,0,0
09-06-2025,Uttarakhand,Almora,263625,1,0,0
09-06-2025,Uttarakhand,Almora,263667,3,0,0
11-06-2025,Uttarakhand,Almora,263621,1,0,0
11-06-2025,Uttarakhand,Almora,263656,1,0,0
11-06-2025,Uttarakhand,Almora,263663,1,0,0
11-06-2025,Uttarakhand,Almora,263680,1,0,0
10-06-2025,Uttarakhand,Almora,263601,1,0,0
10-06-2025,Uttarakhand,Almora,263623,3,0,0
10-06-2025,Uttarakhand,Almora,263636,1,0,0
10-06-2025,Uttarakhand,Almora,263645,4,1,0
10-06-2025,Uttarakhand,Almora,263676,1,0,0
12-06-2025,Uttarakhand,Almora,263601,3,2,0
12-06-2025,Uttarakhand,Almora,263659,1,0,0
14-06-2025,Uttarakhand,Almora,263624,1,1,0
13-06-2025,Uttarakhand,Almora,263653,0,1,0
17-06-2025,Uttarakhand,Almora,263625,2,0,0
17-06-2025,Uttarakhand,Almora,263655,2,0,0
16-06-2025,Uttarakhand,Almora,263626,1,0,0
16-06-2025,Uttarakhand,Almora,263645,2,0,0
18-06-2025,Uttarakhand,Almora,263656,2,0,0
18-06-2025,Uttarakhand,Almora,263658,1,0,0
19-06-2025,Uttarakhand,Almora,263661,3,1,0
03-09-2025,Uttarakhand,Almora,263625,1,0,0
03-09-2025,Uttarakhand,Almora,263653,1,0,0
03-09-2025,Uttarakhand,Almora,263663,1,0,0
02-09-2025,Uttarakhand,Almora,263656,2,0,0
01-09-2025,Uttarakhand,Almora,263625,2,0,0
01-09-2025,Uttarakhand,Almora,263626,1,0,0
04-09-2025,Uttarakhand,Almora,263637,1,0,0
04-09-2025,Uttarakhand,Almora,263638,2,0,0
04-09-2025,Uttarakhand,Almora,263653,2,0,0
04-09-2025,Uttarakhand,Almora,263660,1,0,0
04-09-2025,Uttarakhand,Almora,263667,1,1,0
07-09-2025,Uttarakhand,Almora,263653,1,0,0
07-09-2025,Uttarakhand,Almora,263663,1,0,0
07-09-2025,Uttarakhand,Almora,263665,1,0,0
05-09-2025,Uttarakhand,Almora,263656,1,0,0
06-09-2025,Uttarakhand,Almora,263646,1,0,0
06-09-2025,Uttarakhand,Almora,263665,1,0,0
09-09-2025,Uttarakhand,Almora,263624,2,0,0
09-09-2025,Uttarakhand,Almora,263639,2,0,0
09-09-2025,Uttarakhand,Almora,263646,1,0,0
08-09-2025,Uttarakhand,Almora,263638,1,0,0
08-09-2025,Uttarakhand,Almora,263646,1,0,0
08-09-2025,Uttarakhand,Almora,263652,2,1,0
10-09-2025,Uttarakhand,Almora,263601,6,0,0
10-09-2025,Uttarakhand,Almora,263622,1,2,0
10-09-2025,Uttarakhand,Almora,263638,1,1,0
10-09-2025,Uttarakhand,Almora,263656,1,0,0
10-09-2025,Uttarakhand,Almora,263658,1,0,0
13-09-2025,Uttarakhand,Almora,263625,1,0,0
13-09-2025,Uttarakhand,Almora,263645,4,1,0
12-09-2025,Uttarakhand,Almora,263678,1,0,0
15-09-2025,Uttarakhand,Almora,263646,1,0,0
17-09-2025,Uttarakhand,Almora,263601,2,1,0
17-09-2025,Uttarakhand,Almora,263661,1,0,0
17-09-2025,Uttarakhand,Almora,263664,1,0,0
16-09-2025,Uttarakhand,Almora,263651,1,0,0
20-09-2025,Uttarakhand,Almora,263623,1,0,0
20-09-2025,Uttarakhand,Almora,263656,1,0,0
18-09-2025,Uttarakhand,Almora,263623,1,0,0
23-09-2025,Uttarakhand,Almora,263645,2,0,0
25-09-2025,Uttarakhand,Almora,244715,1,0,0
25-09-2025,Uttarakhand,Almora,263601,3,0,0
25-09-2025,Uttarakhand,Almora,263676,1,0,0
27-09-2025,Uttarakhand,Almora,244715,1,0,0
26-09-2025,Uttarakhand,Almora,263624,1,0,0
26-10-2025,Uttarakhand,Almora,263625,1,0,0
16-10-2025,Uttarakhand,Almora,263637,1,0,0
16-10-2025,Uttarakhand,Almora,263652,2,0,0
15-10-2025,Uttarakhand,Almora,244715,0,1,0
15-10-2025,Uttarakhand,Almora,263637,2,0,0
15-10-2025,Uttarakhand,Almora,263652,2,0,0
15-10-2025,Uttarakhand,Almora,263653,1,0,0
15-10-2025,Uttarakhand,Almora,263676,3,0,0
17-10-2025,Uttarakhand,Almora,263652,1,0,0
17-10-2025,Uttarakhand,Almora,263678,1,0,0
18-10-2025,Uttarakhand,Almora,263628,0,1,0
18-10-2025,Uttarakhand,Almora,263629,0,0,1
19-10-2025,Uttarakhand,Almora,263601,2,0,0
19-10-2025,Uttarakhand,Almora,263622,3,2,0
19-10-2025,Uttarakhand,Almora,263646,0,1,0
25-10-2025,Uttarakhand,Almora,263645,1,0,0
24-10-2025,Uttarakhand,Almora,263645,1,0,0
23-10-2025,Uttarakhand,Almora,263676,1,0,0
29-10-2025,Uttarakhand,Almora,263629,1,0,0
30-10-2025,Uttarakhand,Almora,263625,7,1,0
30-10-2025,Uttarakhand,Almora,263652,1,0,0
30-10-2025,Uttarakhand,Almora,263658,1,0,0
31-10-2025,Uttarakhand,Almora,263655,1,0,0
01-11-2025,Uttarakhand,Almora,263601,0,1,0
01-11-2025,Uttarakhand,Almora,263622,1,0,0
01-11-2025,Uttarakhand,Almora,263680,1,0,0
02-11-2025,Uttarakhand,Almora,263625,1,0,0
02-11-2025,Uttarakhand,Almora,263658,3,0,0
02-11-2025,Uttarakhand,Almora,263664,1,0,0
02-11-2025,Uttarakhand,Almora,263667,2,0,0
02-11-2025,Uttarakhand,Almora,263678,1,0,0
10-11-2025,Uttarakhand,Almora,263628,1,0,0
10-11-2025,Uttarakhand,Almora,263636,1,0,0
10-11-2025,Uttarakhand,Almora,263645,2,0,0
09-11-2025,Uttarakhand,Almora,263601,1,0,0
09-11-2025,Uttarakhand,Almora,263624,1,0,0
09-11-2025,Uttarakhand,Almora,263629,1,0,0
09-11-2025,Uttarakhand,Almora,263656,2,0,0
09-11-2025,Uttarakhand,Almora,263676,1,0,0
05-11-2025,Uttarakhand,Almora,263622,2,0,0
03-11-2025,Uttarakhand,Almora,263621,1,0,0
03-11-2025,Uttarakhand,Almora,263625,3,0,0
03-11-2025,Uttarakhand,Almora,263636,1,0,0
03-11-2025,Uttarakhand,Almora,263655,1,0,0
08-11-2025,Uttarakhand,Almora,263623,3,0,0
08-11-2025,Uttarakhand,Almora,263639,1,0,0
08-11-2025,Uttarakhand,Almora,263660,1,0,0
06-11-2025,Uttarakhand,Almora,263601,1,1,0
06-11-2025,Uttarakhand,Almora,263637,1,0,0
11-11-2025,Uttarakhand,Almora,263626,2,0,0
11-11-2025,Uttarakhand,Almora,263678,1,0,0
12-11-2025,Uttarakhand,Almora,263678,1,0,0
13-11-2025,Uttarakhand,Almora,263678,1,0,0
14-11-2025,Uttarakhand,Almora,263624,1,0,0
14-11-2025,Uttarakhand,Almora,263678,1,0,0
15-11-2025,Uttarakhand,Almora,263601,5,2,0
15-11-2025,Uttarakhand,Almora,263623,4,1,0
15-11-2025,Uttarakhand,Almora,263628,3,0,0
15-11-2025,Uttarakhand,Almora,263652,1,0,0
15-11-2025,Uttarakhand,Almora,263656,0,1,0
15-11-2025,Uttarakhand,Almora,263665,1,0,0
15-11-2025,Uttarakhand,Almora,263678,2,1,0
16-11-2025,Uttarakhand,Almora,263621,1,0,0
16-11-2025,Uttarakhand,Almora,263624,1,0,0
16-11-2025,Uttarakhand,Almora,263625,4,0,0
16-11-2025,Uttarakhand,Almora,263659,2,0,0
16-11-2025,Uttarakhand,Almora,263660,1,0,0
16-11-2025,Uttarakhand,Almora,263665,1,0,0
18-11-2025,Uttarakhand,Almora,263601,4,1,0
18-11-2025,Uttarakhand,Almora,263628,1,0,0
18-11-2025,Uttarakhand,Almora,263645,2,1,0
18-11-2025,Uttarakhand,Almora,263653,1,0,0
18-11-2025,Uttarakhand,Almora,263660,1,0,0
18-11-2025,Uttarakhand,Almora,263661,1,0,0
25-11-2025,Uttarakhand,Almora,263621,1,0,0
25-11-2025,Uttarakhand,Almora,263667,1,0,0
19-11-2025,Uttarakhand,Almora,263601,3,0,0
19-11-2025,Uttarakhand,Almora,263660,1,0,0
15-12-2025,Uttarakhand,Almora,263624,3,0,0
15-12-2025,Uttarakhand,Almora,263655,4,0,0
15-12-2025,Uttarakhand,Almora,263656,1,0,0
15-12-2025,Uttarakhand,Almora,263658,2,1,0
15-12-2025,Uttarakhand,Almora,263661,1,0,0
15-12-2025,Uttarakhand,Almora,263663,2,0,0
21-12-2025,Uttarakhand,Almora,263625,1,0,0
21-12-2025,Uttarakhand,Almora,263667,1,0,0
22-12-2025,Uttarakhand,Almora,263601,5,0,0
22-12-2025,Uttarakhand,Almora,263637,1,0,0
22-12-2025,Uttarakhand,Almora,263664,1,0,0
23-12-2025,Uttarakhand,Almora,263601,3,0,0
23-12-2025,Uttarakhand,Almora,263645,3,0,0
23-12-2025,Uttarakhand,Almora,263656,1,0,0
23-12-2025,Uttarakhand,Almora,263667,1,0,0
25-12-2025,Uttarakhand,Almora,263622,0,1,0
26-12-2025,Uttarakhand,Almora,263601,1,0,0
26-12-2025,Uttarakhand,Almora,263658,1,0,0
24-12-2025,Uttarakhand,Almora,263663,1,0,0
28-12-2025,Uttarakhand,Almora,263637,1,0,0
28-12-2025,Uttarakhand,Almora,263678,1,0,0
27-12-2025,Uttarakhand,Almora,263601,1,0,0
27-12-2025,Uttarakhand,Almora,263624,2,0,0
29-12-2025,Uttarakhand,Almora,263652,1,0,0
02-01-2026,Uttarakhand,Almora,263621,3,0,0
02-01-2026,Uttarakhand,Almora,263629,1,0,0
02-01-2026,Uttarakhand,Almora,263653,1,0,0
02-01-2026,Uttarakhand,Almora,263663,2,0,0
01-01-2026,Uttarakhand,Almora,263623,5,1,0
01-01-2026,Uttarakhand,Almora,263626,2,0,0
01-01-2026,Uttarakhand,Almora,263658,1,0,0
31-12-2025,Uttarakhand,Almora,244715,1,0,0
31-12-2025,Uttarakhand,Almora,263601,5,2,0
31-12-2025,Uttarakhand,Almora,263624,0,1,0
31-12-2025,Uttarakhand,Almora,263646,1,0,0
31-12-2025,Uttarakhand,Almora,263652,2,0,0
03-01-2026,Uttarakhand,Almora,263622,1,0,0
09-06-2025,Uttarakhand,Almora,263622,2,2,0
09-06-2025,Uttarakhand,Almora,263653,1,0,0
09-06-2025,Uttarakhand,Almora,263656,4,1,0
09-06-2025,Uttarakhand,Almora,263680,2,0,0
10-06-2025,Uttarakhand,Almora,263625,1,0,0
10-06-2025,Uttarakhand,Almora,263663,1,0,0
10-06-2025,Uttarakhand,Almora,263680,1,0,0
14-06-2025,Uttarakhand,Almora,263667,1,0,0
13-06-2025,Uttarakhand,Almora,263622,2,0,0
13-06-2025,Uttarakhand,Almora,263625,0,1,0
13-06-2025,Uttarakhand,Almora,263659,1,0,0
13-06-2025,Uttarakhand,Almora,263676,1,0,0
15-06-2025,Uttarakhand,Almora,263676,1,0,0
16-06-2025,Uttarakhand,Almora,263624,1,0,0
16-06-2025,Uttarakhand,Almora,263646,2,0,0
16-06-2025,Uttarakhand,Almora,263658,0,1,0
16-06-2025,Uttarakhand,Almora,263676,1,0,0
17-06-2025,Uttarakhand,Almora,263623,4,0,0
17-06-2025,Uttarakhand,Almora,263645,2,1,0
18-06-2025,Uttarakhand,Almora,263625,3,0,0
18-06-2025,Uttarakhand,Almora,263626,1,0,0
18-06-2025,Uttarakhand,Almora,263637,2,0,0
18-06-2025,Uttarakhand,Almora,263678,1,0,0
18-06-2025,Uttarakhand,Almora,263680,1,0,0
19-06-2025,Uttarakhand,Almora,263622,2,2,0
19-06-2025,Uttarakhand,Almora,263626,3,0,0
19-06-2025,Uttarakhand,Almora,263653,2,0,0
19-06-2025,Uttarakhand,Almora,263655,1,0,0
19-06-2025,Uttarakhand,Almora,263676,1,0,0
03-09-2025,Uttarakhand,Pauri Garhwal,246155,3,0,0
02-09-2025,Uttarakhand,Pauri Garhwal,246123,0,1,0
02-09-2025,Uttarakhand,Pauri Garhwal,246179,1,0,0
01-09-2025,Uttarakhand,Pauri Garhwal,246127,0,1,0
01-09-2025,Uttarakhand,Pauri Garhwal,246147,1,1,0
06-09-2025,Uttarakhand,Pauri Garhwal,246001,1,0,0
06-09-2025,Uttarakhand,Pauri Garhwal,246128,0,1,0
06-09-2025,Uttarakhand,Pauri Garhwal,246149,5,1,0
06-09-2025,Uttarakhand,Pauri Garhwal,246194,1,0,0
06-09-2025,Uttarakhand,Pauri Garhwal,246275,1,0,0
04-09-2025,Uttarakhand,Pauri Garhwal,246127,1,0,0
04-09-2025,Uttarakhand,Pauri Garhwal,246144,0,1,0
04-09-2025,Uttarakhand,Pauri Garhwal,246155,2,0,0
04-09-2025,Uttarakhand,Pauri Garhwal,246159,1,1,0
04-09-2025,Uttarakhand,Pauri Garhwal,246166,1,0,0
04-09-2025,Uttarakhand,Pauri Garhwal,246172,0,1,0
04-09-2025,Uttarakhand,Pauri Garhwal,246176,1,0,0
04-09-2025,Uttarakhand,Pauri Garhwal,249302,1,0,0
07-09-2025,Uttarakhand,Pauri Garhwal,246149,1,0,0
09-09-2025,Uttarakhand,Pauri Garhwal,246001,1,0,0
09-09-2025,Uttarakhand,Pauri Garhwal,246149,7,0,0
09-09-2025,Uttarakhand,Pauri Garhwal,246161,2,0,0
08-09-2025,Uttarakhand,Pauri Garhwal,246130,1,0,0
08-09-2025,Uttarakhand,Pauri Garhwal,246149,10,0,0
10-09-2025,Uttarakhand,Pauri Garhwal,246149,11,1,0
